"vis","arrival","participant","distribution","scenario","trial","mu","sigma","nu","tau","mode","duration","response","payoff","expected_payoff","optimal_payoff","expected_over_optimal"
"interval",TRUE,"p77","d012","s4",15,31.96603578,0.08849939766,-3.133107441,1.88736694,16,8.199256,15,-126,488.9939527,488.9939527,1
"interval",TRUE,"p77","d095","s4",16,20.72057923,0.03473410911,1.01602908,1.471670878,6,7.36825,25,466,266.9666646,466.9666646,0.571703902737215
"interval",TRUE,"p77","d010","s4",17,27.20184748,0.06247942182,-4.999434442,1.720426072,12,11.550047,25,410,178.2377058,378.2377058,0.471231987363646
"interval",TRUE,"p77","d112","s4",18,27.66510708,0.06479750188,-6.683342445,1.737178703,12,28.830414,25,340,172.4411268,372.4411268,0.463002376460429
"interval",TRUE,"p77","d144","s4",19,28.40116397,0.06857395719,-5.911360926,1.763552485,13,14.125386,25,298,163.21097,363.21097,0.449355838564017
"interval",TRUE,"p77","d085","s4",20,36.8308164,0.1201325248,-7.50936447,2.047199455,20,6.329066,15,770,701.575635,701.575635,1
"interval",TRUE,"p77","d034","s4",21,23.25280674,0.04454282958,0.8127222917,1.572333357,8,8.60918,25,480,232.1379065,432.1379065,0.537184780618175
"interval",TRUE,"p77","d140","s4",22,31.32928608,0.08474021262,-4.835446645,1.865700849,16,6.500882,15,-98,426.6601376,426.6601376,1
"interval",TRUE,"p77","d016","s4",23,33.13339136,0.09561900497,-7.208987472,1.926615443,17,5.873302,15,-112,590.6877331,590.6877331,1
"interval",TRUE,"p77","d131","s4",24,33.96145457,0.1008488419,-3.006074973,1.95409996,18,12.135721,25,340,121.9086818,595.8481363,0.204596900406551
"interval",TRUE,"p77","d148","s4",25,27.24159285,0.06267652567,-3.931413007,1.721868108,12,6.160656,25,382,177.8590243,377.8590243,0.470702068395724
"interval",TRUE,"p77","d092","s4",26,30.5122662,0.08004472887,-2.186624671,1.837624011,15,7.91068,25,438,140.9185759,353.3975589,0.398753676563667
"interval",TRUE,"p77","d122","s4",27,23.54441525,0.04575663095,-4.652468737,1.583618354,8,41.572206,25,452,227.8170768,427.8170768,0.532510479721926
"interval",TRUE,"p77","d076","s4",28,28.42601847,0.06870348135,-3.714685484,1.764437934,13,6.101431,25,340,163.1598513,363.1598513,0.449278329407665
"interval",TRUE,"p77","d087","s4",29,32.42270138,0.09124938457,-3.686745815,1.902792393,17,5.616626,25,354,125.598685,523.8336729,0.239768253737245
"interval",TRUE,"p77","d024","s4",30,25.54150761,0.05454209886,-1.997940342,1.659359735,10,6.468178,25,410,200.8649608,400.8649608,0.501078868053563
"interval",TRUE,"p77","d134","s4",31,31.55883877,0.08608533695,-4.936221578,1.873533069,16,18.15993,15,-84,449.9352479,449.9352479,1
"interval",TRUE,"p77","d124","s4",32,35.90296668,0.1136988217,-6.579258419,2.017443978,19,6.808717,15,840,682.4854399,682.4854399,1
"interval",TRUE,"p77","d004","s4",33,21.6800549,0.03829699242,0.1246824294,1.510398089,7,5.094881,25,494,253.3894503,453.3894503,0.558878134752224
"interval",TRUE,"p77","d002","s4",34,35.61497086,0.1117404501,-11.36727582,2.008141706,19,5.214295,15,826,727.752687,727.752687,1
"interval",TRUE,"p77","d020","s4",35,32.77233029,0.09338534855,-6.268149476,1.914539821,17,4.560122,15,756,558.8708764,558.8708764,1
"interval",TRUE,"p77","d143","s4",36,31.96362308,0.08848498847,-2.233680531,1.887285194,16,100.03387,25,270,129.2008613,488.7667051,0.2643405533803
"interval",TRUE,"p77","d040","s4",37,23.11982481,0.04399510928,1.773844046,1.56716706,8,5.756644,25,494,234.7286674,434.7286674,0.539942923027947
"interval",TRUE,"p77","d107","s4",38,34.59131979,0.1049271069,-2.555503968,1.974815232,19,7.106114,15,826,608.0888088,608.0888088,1
"interval",TRUE,"p77","d125","s4",39,23.93555256,0.04741223563,-2.069631864,1.598661928,9,4.626162,25,410,222.7356712,422.7356712,0.526891119852107
"dot50",FALSE,"p167","d024","s4",0,25.54150761,0.05454209886,-1.997940342,1.659359735,10,69.761405,15,0,89.42534485,400.8649608,0.223080971386312
"dot50",FALSE,"p167","d134","s4",1,31.55883877,0.08608533695,-4.936221578,1.873533069,16,29.877927,15,840,449.9352479,449.9352479,1
"dot50",FALSE,"p167","d124","s4",2,35.90296668,0.1136988217,-6.579258419,2.017443978,19,18.233197,15,770,682.4854399,682.4854399,1
"dot50",FALSE,"p167","d004","s4",3,21.6800549,0.03829699242,0.1246824294,1.510398089,7,21.499766,25,312,253.3894503,453.3894503,0.558878134752224
"dot50",FALSE,"p167","d002","s4",4,35.61497086,0.1117404501,-11.36727582,2.008141706,19,10.080012,15,784,727.752687,727.752687,1
"dot50",FALSE,"p167","d020","s4",5,32.77233029,0.09338534855,-6.268149476,1.914539821,17,12.566072,15,784,558.8708764,558.8708764,1
"dot50",FALSE,"p167","d143","s4",6,31.96362308,0.08848498847,-2.233680531,1.887285194,16,11.864469,15,826,488.7667051,488.7667051,1
"dot50",FALSE,"p167","d040","s4",7,23.11982481,0.04399510928,1.773844046,1.56716706,8,9.946632,25,368,234.7286674,434.7286674,0.539942923027947
"dot50",FALSE,"p167","d107","s4",8,34.59131979,0.1049271069,-2.555503968,1.974815232,19,12.109635,15,770,608.0888088,608.0888088,1
"dot50",FALSE,"p167","d125","s4",9,23.93555256,0.04741223563,-2.069631864,1.598661928,9,49.848592,25,396,222.7356712,422.7356712,0.526891119852107
"dot50",FALSE,"p167","d123","s4",10,27.90904069,0.06603633153,-8.187980639,1.745951896,12,14.553421,25,186,169.7256924,369.7256924,0.45905842057732
"dot50",FALSE,"p167","d096","s4",11,35.08765613,0.1082019695,-6.363171817,1.991025931,19,5.619345,15,826,665.2334035,665.2334035,1
"dot50",FALSE,"p167","d061","s4",12,37.20177385,0.1227579597,-7.139004172,2.059006236,20,8.08008,15,770,698.9878912,698.9878912,1
"dot50",FALSE,"p167","d150","s4",13,23.39813767,0.04514557187,1.204224254,1.57796503,8,9.924107,25,410,230.4504549,430.4504549,0.535370452689002
"dot50",FALSE,"p167","d057","s4",14,22.30967592,0.04073668239,0.8250353948,1.535415266,7,11.312868,25,424,245.052421,445.052421,0.550614735336986
"dot50",FALSE,"p167","d012","s4",15,31.96603578,0.08849939766,-3.133107441,1.88736694,16,8.199256,15,-126,488.9939527,488.9939527,1
"dot50",FALSE,"p167","d095","s4",16,20.72057923,0.03473410911,1.01602908,1.471670878,6,7.36825,25,466,266.9666646,466.9666646,0.571703902737215
"dot50",FALSE,"p167","d010","s4",17,27.20184748,0.06247942182,-4.999434442,1.720426072,12,11.550047,25,410,178.2377058,378.2377058,0.471231987363646
"dot50",FALSE,"p167","d112","s4",18,27.66510708,0.06479750188,-6.683342445,1.737178703,12,28.830414,25,340,172.4411268,372.4411268,0.463002376460429
"dot50",FALSE,"p167","d144","s4",19,28.40116397,0.06857395719,-5.911360926,1.763552485,13,14.125386,25,298,163.21097,363.21097,0.449355838564017
"dot50",FALSE,"p167","d085","s4",20,36.8308164,0.1201325248,-7.50936447,2.047199455,20,6.329066,15,770,701.575635,701.575635,1
"dot50",FALSE,"p167","d034","s4",21,23.25280674,0.04454282958,0.8127222917,1.572333357,8,8.60918,25,480,232.1379065,432.1379065,0.537184780618175
"dot50",FALSE,"p167","d140","s4",22,31.32928608,0.08474021262,-4.835446645,1.865700849,16,6.500882,15,-98,426.6601376,426.6601376,1
"dot50",FALSE,"p167","d016","s4",23,33.13339136,0.09561900497,-7.208987472,1.926615443,17,5.873302,15,-112,590.6877331,590.6877331,1
"dot50",FALSE,"p167","d131","s4",24,33.96145457,0.1008488419,-3.006074973,1.95409996,18,12.135721,25,340,121.9086818,595.8481363,0.204596900406551
"dot50",FALSE,"p167","d148","s4",25,27.24159285,0.06267652567,-3.931413007,1.721868108,12,6.160656,25,382,177.8590243,377.8590243,0.470702068395724
"dot50",FALSE,"p167","d092","s4",26,30.5122662,0.08004472887,-2.186624671,1.837624011,15,7.91068,25,438,140.9185759,353.3975589,0.398753676563667
"dot50",FALSE,"p167","d122","s4",27,23.54441525,0.04575663095,-4.652468737,1.583618354,8,41.572206,25,452,227.8170768,427.8170768,0.532510479721926
"dot50",FALSE,"p167","d076","s4",28,28.42601847,0.06870348135,-3.714685484,1.764437934,13,6.101431,25,340,163.1598513,363.1598513,0.449278329407665
"dot50",FALSE,"p167","d087","s4",29,32.42270138,0.09124938457,-3.686745815,1.902792393,17,5.616626,25,354,125.598685,523.8336729,0.239768253737245
"dot50",FALSE,"p167","d024","s4",30,25.54150761,0.05454209886,-1.997940342,1.659359735,10,6.468178,25,410,200.8649608,400.8649608,0.501078868053563
"dot50",FALSE,"p167","d134","s4",31,31.55883877,0.08608533695,-4.936221578,1.873533069,16,18.15993,15,-84,449.9352479,449.9352479,1
"dot50",FALSE,"p167","d124","s4",32,35.90296668,0.1136988217,-6.579258419,2.017443978,19,6.808717,15,840,682.4854399,682.4854399,1
"dot50",FALSE,"p167","d004","s4",33,21.6800549,0.03829699242,0.1246824294,1.510398089,7,5.094881,25,494,253.3894503,453.3894503,0.558878134752224
"dot50",FALSE,"p167","d002","s4",34,35.61497086,0.1117404501,-11.36727582,2.008141706,19,5.214295,15,826,727.752687,727.752687,1
"dot50",FALSE,"p167","d020","s4",35,32.77233029,0.09338534855,-6.268149476,1.914539821,17,4.560122,15,756,558.8708764,558.8708764,1
"dot50",FALSE,"p167","d143","s4",36,31.96362308,0.08848498847,-2.233680531,1.887285194,16,100.03387,25,270,129.2008613,488.7667051,0.2643405533803
"dot50",FALSE,"p167","d040","s4",37,23.11982481,0.04399510928,1.773844046,1.56716706,8,5.756644,25,494,234.7286674,434.7286674,0.539942923027947
"dot50",FALSE,"p167","d107","s4",38,34.59131979,0.1049271069,-2.555503968,1.974815232,19,7.106114,15,826,608.0888088,608.0888088,1
"dot50",FALSE,"p167","d125","s4",39,23.93555256,0.04741223563,-2.069631864,1.598661928,9,4.626162,25,410,222.7356712,422.7356712,0.526891119852107
"text",TRUE,"p146","d112","s4",0,27.66510708,0.06479750188,-6.683342445,1.737178703,12,7.888165,15,784,113.1276055,372.4411268,0.30374627655111
"text",TRUE,"p146","d140","s4",1,31.32928608,0.08474021262,-4.835446645,1.865700849,16,6.127007,25,368,132.5608001,426.6601376,0.310694129631294
"text",TRUE,"p146","d107","s4",2,34.59131979,0.1049271069,-2.555503968,1.974815232,19,21.010561,25,298,123.7628582,608.0888088,0.20352760387785
"text",TRUE,"p146","d012","s4",3,31.96603578,0.08849939766,-3.133107441,1.88736694,16,5.220425,25,382,128.7115809,488.9939527,0.263217121989574
"text",TRUE,"p146","d095","s4",4,20.72057923,0.03473410911,1.01602908,1.471670878,6,6.119001,15,140,130.4617134,466.9666646,0.27938121345718
"text",TRUE,"p146","d096","s4",5,35.08765613,0.1082019695,-6.363171817,1.991025931,19,6.342821,25,298,115.373961,665.2334035,0.173433805928839
"text",TRUE,"p146","d087","s4",6,32.42270138,0.09124938457,-3.686745815,1.902792393,17,5.447143,25,312,125.598685,523.8336729,0.239768253737245
"text",TRUE,"p146","d123","s4",7,27.90904069,0.06603633153,-8.187980639,1.745951896,12,8.967173,25,354,169.7256924,369.7256924,0.45905842057732
"text",TRUE,"p146","d143","s4",8,31.96362308,0.08848498847,-2.233680531,1.887285194,16,7.857595,25,116,129.2008613,488.7667051,0.2643405533803
"text",TRUE,"p146","d131","s4",9,33.96145457,0.1008488419,-3.006074973,1.95409996,18,22.925448,15,770,595.8481363,595.8481363,1
"text",TRUE,"p146","d122","s4",10,23.54441525,0.04575663095,-4.652468737,1.583618354,8,32.296182,25,382,227.8170768,427.8170768,0.532510479721926
"text",TRUE,"p146","d144","s4",11,28.40116397,0.06857395719,-5.911360926,1.763552485,13,5.395569,25,312,163.21097,363.21097,0.449355838564017
"text",TRUE,"p146","d004","s4",12,21.6800549,0.03829699242,0.1246824294,1.510398089,7,6.368315,15,84,118.5138772,453.3894503,0.26139531284105
"text",TRUE,"p146","d092","s4",13,30.5122662,0.08004472887,-2.186624671,1.837624011,15,5.421661,25,536,140.9185759,353.3975589,0.398753676563667
"text",TRUE,"p146","d150","s4",14,23.39813767,0.04514557187,1.204224254,1.57796503,8,5.319378,25,326,230.4504549,430.4504549,0.535370452689002
"text",TRUE,"p146","d034","s4",15,23.25280674,0.04454282958,0.8127222917,1.572333357,8,8.152455,15,112,100.725807,432.1379065,0.233087182320582
"text",TRUE,"p146","d024","s4",16,25.54150761,0.05454209886,-1.997940342,1.659359735,10,10.196506,25,368,200.8649608,400.8649608,0.501078868053563
"text",TRUE,"p146","d076","s4",17,28.42601847,0.06870348135,-3.714685484,1.764437934,13,9.416481,15,28,156.6647274,363.1598513,0.431393301983104
"text",TRUE,"p146","d010","s4",18,27.20184748,0.06247942182,-4.999434442,1.720426072,12,19.415399,25,312,178.2377058,378.2377058,0.471231987363646
"text",TRUE,"p146","d040","s4",19,23.11982481,0.04399510928,1.773844046,1.56716706,8,7.243854,25,508,234.7286674,434.7286674,0.539942923027947
"text",TRUE,"p146","d148","s4",20,27.24159285,0.06267652567,-3.931413007,1.721868108,12,5.432316,15,-56,108.3594423,377.8590243,0.286772143395915
"text",TRUE,"p146","d134","s4",21,31.55883877,0.08608533695,-4.936221578,1.873533069,16,15.526008,25,284,130.6390729,449.9352479,0.290350830502248
"text",TRUE,"p146","d016","s4",22,33.13339136,0.09561900497,-7.208987472,1.926615443,17,6.022164,15,840,590.6877331,590.6877331,1
"text",TRUE,"p146","d085","s4",23,36.8308164,0.1201325248,-7.50936447,2.047199455,20,16.894795,25,354,119.392644,701.575635,0.170177865427154
"text",TRUE,"p146","d125","s4",24,23.93555256,0.04741223563,-2.069631864,1.598661928,9,11.549101,25,424,222.7356712,422.7356712,0.526891119852107
"text",TRUE,"p146","d002","s4",25,35.61497086,0.1117404501,-11.36727582,2.008141706,19,8.8194,25,298,100.8665027,727.752687,0.138599972905356
"text",TRUE,"p146","d061","s4",26,37.20177385,0.1227579597,-7.139004172,2.059006236,20,51.02925,25,228,124.8140724,698.9878912,0.178563997991043
"text",TRUE,"p146","d061","s4",26,37.20177385,0.1227579597,-7.139004172,2.059006236,20,51.140243,25,256,124.8140724,698.9878912,0.178563997991043
"text",TRUE,"p146","d061","s4",26,37.20177385,0.1227579597,-7.139004172,2.059006236,20,51.171839,25,116,124.8140724,698.9878912,0.178563997991043
"text",TRUE,"p146","d020","s4",27,32.77233029,0.09338534855,-6.268149476,1.914539821,17,15.108943,25,200,121.2143184,558.8708764,0.216891456539674
"text",TRUE,"p146","d057","s4",28,22.30967592,0.04073668239,0.8250353948,1.535415266,7,8.715312,25,396,245.052421,445.052421,0.550614735336986
"text",TRUE,"p146","d124","s4",29,35.90296668,0.1136988217,-6.579258419,2.017443978,19,22.5298,25,340,117.2251637,682.4854399,0.171762145896001
"text",TRUE,"p146","d112","s4",30,27.66510708,0.06479750188,-6.683342445,1.737178703,12,19.71598,25,382,172.4411268,372.4411268,0.463002376460429
"text",TRUE,"p146","d140","s4",31,31.32928608,0.08474021262,-4.835446645,1.865700849,16,7.615621,25,270,132.5608001,426.6601376,0.310694129631294
"text",TRUE,"p146","d107","s4",32,34.59131979,0.1049271069,-2.555503968,1.974815232,19,6.546167,25,88,123.7628582,608.0888088,0.20352760387785
"text",TRUE,"p146","d012","s4",33,31.96603578,0.08849939766,-3.133107441,1.88736694,16,9.313566,25,984,128.7115809,488.9939527,0.263217121989574
"text",TRUE,"p146","d095","s4",34,20.72057923,0.03473410911,1.01602908,1.471670878,6,10.430123,25,424,266.9666646,466.9666646,0.571703902737215
"text",TRUE,"p146","d096","s4",35,35.08765613,0.1082019695,-6.363171817,1.991025931,19,7.065794,25,452,115.373961,665.2334035,0.173433805928839
"text",TRUE,"p146","d087","s4",36,32.42270138,0.09124938457,-3.686745815,1.902792393,17,11.48396,25,256,125.598685,523.8336729,0.239768253737245
"text",TRUE,"p146","d123","s4",37,27.90904069,0.06603633153,-8.187980639,1.745951896,12,5.97573,25,368,169.7256924,369.7256924,0.45905842057732
"text",TRUE,"p146","d143","s4",38,31.96362308,0.08848498847,-2.233680531,1.887285194,16,8.186484,25,410,129.2008613,488.7667051,0.2643405533803
"text",TRUE,"p146","d131","s4",39,33.96145457,0.1008488419,-3.006074973,1.95409996,18,7.337897,15,714,595.8481363,595.8481363,1
"pdfinterval",FALSE,"p381","d112","s4",0,27.66510708,0.06479750188,-6.683342445,1.737178703,12,7.888165,15,784,113.1276055,372.4411268,0.30374627655111
"pdfinterval",FALSE,"p381","d140","s4",1,31.32928608,0.08474021262,-4.835446645,1.865700849,16,6.127007,25,368,132.5608001,426.6601376,0.310694129631294
"pdfinterval",FALSE,"p381","d107","s4",2,34.59131979,0.1049271069,-2.555503968,1.974815232,19,21.010561,25,298,123.7628582,608.0888088,0.20352760387785
"pdfinterval",FALSE,"p381","d012","s4",3,31.96603578,0.08849939766,-3.133107441,1.88736694,16,5.220425,25,382,128.7115809,488.9939527,0.263217121989574
"pdfinterval",FALSE,"p381","d095","s4",4,20.72057923,0.03473410911,1.01602908,1.471670878,6,6.119001,15,140,130.4617134,466.9666646,0.27938121345718
"pdfinterval",FALSE,"p381","d096","s4",5,35.08765613,0.1082019695,-6.363171817,1.991025931,19,6.342821,25,298,115.373961,665.2334035,0.173433805928839
"pdfinterval",FALSE,"p381","d087","s4",6,32.42270138,0.09124938457,-3.686745815,1.902792393,17,5.447143,25,312,125.598685,523.8336729,0.239768253737245
"pdfinterval",FALSE,"p381","d123","s4",7,27.90904069,0.06603633153,-8.187980639,1.745951896,12,8.967173,25,354,169.7256924,369.7256924,0.45905842057732
"pdfinterval",FALSE,"p381","d143","s4",8,31.96362308,0.08848498847,-2.233680531,1.887285194,16,7.857595,25,116,129.2008613,488.7667051,0.2643405533803
"pdfinterval",FALSE,"p381","d131","s4",9,33.96145457,0.1008488419,-3.006074973,1.95409996,18,22.925448,15,770,595.8481363,595.8481363,1
"pdfinterval",FALSE,"p381","d122","s4",10,23.54441525,0.04575663095,-4.652468737,1.583618354,8,32.296182,25,382,227.8170768,427.8170768,0.532510479721926
"pdfinterval",FALSE,"p381","d144","s4",11,28.40116397,0.06857395719,-5.911360926,1.763552485,13,5.395569,25,312,163.21097,363.21097,0.449355838564017
"pdfinterval",FALSE,"p381","d004","s4",12,21.6800549,0.03829699242,0.1246824294,1.510398089,7,6.368315,15,84,118.5138772,453.3894503,0.26139531284105
"pdfinterval",FALSE,"p381","d092","s4",13,30.5122662,0.08004472887,-2.186624671,1.837624011,15,5.421661,25,536,140.9185759,353.3975589,0.398753676563667
"pdfinterval",FALSE,"p381","d150","s4",14,23.39813767,0.04514557187,1.204224254,1.57796503,8,5.319378,25,326,230.4504549,430.4504549,0.535370452689002
"pdfinterval",FALSE,"p381","d034","s4",15,23.25280674,0.04454282958,0.8127222917,1.572333357,8,8.152455,15,112,100.725807,432.1379065,0.233087182320582
"pdfinterval",FALSE,"p381","d024","s4",16,25.54150761,0.05454209886,-1.997940342,1.659359735,10,10.196506,25,368,200.8649608,400.8649608,0.501078868053563
"pdfinterval",FALSE,"p381","d076","s4",17,28.42601847,0.06870348135,-3.714685484,1.764437934,13,9.416481,15,28,156.6647274,363.1598513,0.431393301983104
"pdfinterval",FALSE,"p381","d010","s4",18,27.20184748,0.06247942182,-4.999434442,1.720426072,12,19.415399,25,312,178.2377058,378.2377058,0.471231987363646
"pdfinterval",FALSE,"p381","d040","s4",19,23.11982481,0.04399510928,1.773844046,1.56716706,8,7.243854,25,508,234.7286674,434.7286674,0.539942923027947
"pdfinterval",FALSE,"p381","d148","s4",20,27.24159285,0.06267652567,-3.931413007,1.721868108,12,5.432316,15,-56,108.3594423,377.8590243,0.286772143395915
"pdfinterval",FALSE,"p381","d134","s4",21,31.55883877,0.08608533695,-4.936221578,1.873533069,16,15.526008,25,284,130.6390729,449.9352479,0.290350830502248
"pdfinterval",FALSE,"p381","d016","s4",22,33.13339136,0.09561900497,-7.208987472,1.926615443,17,6.022164,15,840,590.6877331,590.6877331,1
"pdfinterval",FALSE,"p381","d085","s4",23,36.8308164,0.1201325248,-7.50936447,2.047199455,20,16.894795,25,354,119.392644,701.575635,0.170177865427154
"pdfinterval",FALSE,"p381","d125","s4",24,23.93555256,0.04741223563,-2.069631864,1.598661928,9,11.549101,25,424,222.7356712,422.7356712,0.526891119852107
"pdfinterval",FALSE,"p381","d002","s4",25,35.61497086,0.1117404501,-11.36727582,2.008141706,19,8.8194,25,298,100.8665027,727.752687,0.138599972905356
